age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
60,4,182343,8,2,6,0,4,1,0,0,40,39,0
45,4,192053,13,2,3,0,4,1,0,0,50,39,0
60,6,95490,9,2,12,0,4,1,0,0,45,39,0
42,4,153160,9,6,8,4,4,0,0,0,40,39,0
37,4,159917,5,5,8,4,4,0,0,0,25,39,0
32,4,30271,10,0,4,4,4,0,0,0,30,39,0
22,4,60552,10,4,12,3,4,0,0,0,40,39,0
48,7,148738,10,0,8,3,4,1,0,0,40,39,0
54,4,240358,14,2,4,0,2,1,0,0,40,23,0
25,4,356344,13,4,1,3,4,0,0,0,40,39,0
44,4,27242,12,2,3,0,4,1,0,0,40,30,0
19,4,294029,7,4,12,3,3,0,0,0,32,27,0
43,4,196084,14,2,10,0,4,1,0,0,55,39,0
30,4,194901,9,4,12,2,4,1,0,0,40,39,0
54,4,311551,10,0,4,4,4,1,0,0,60,39,0
17,4,32763,6,4,8,3,4,1,0,0,15,39,0
37,4,165034,9,2,6,0,4,1,0,2002,40,39,0
64,5,115931,9,2,14,0,4,1,0,0,50,39,0
32,4,53373,10,2,3,0,4,1,0,0,36,39,0
50,4,313297,3,0,7,4,4,0,0,0,40,26,0
25,4,141876,13,4,10,3,4,1,0,0,40,39,0
32,6,319280,12,4,12,1,4,1,0,0,80,39,0
25,6,275197,9,4,5,3,4,1,0,0,40,39,0
23,4,189203,10,4,8,1,4,1,0,0,25,39,0
49,4,147322,11,2,7,5,4,0,0,0,40,29,0
59,4,137506,5,6,6,4,4,1,0,0,40,39,0
30,4,85708,9,2,1,0,4,1,0,0,40,39,0
49,4,148995,9,0,1,1,4,1,0,0,40,39,0
35,4,217274,10,2,7,0,4,1,0,0,50,39,0
31,4,59083,10,2,8,0,4,1,0,1672,50,39,0
23,4,245302,10,0,12,3,2,0,0,0,40,39,0
40,4,213019,9,0,12,4,4,0,0,0,30,39,0
60,4,82388,10,2,11,0,4,1,0,0,38,39,0
33,1,97654,16,2,10,0,4,1,0,0,40,39,0
32,4,126838,9,4,3,1,4,1,0,0,40,39,0
35,4,165930,10,2,3,0,4,1,0,0,40,39,0
41,4,308296,9,2,14,5,4,0,0,0,20,39,0
25,4,96862,10,4,10,1,4,0,0,0,65,39,0
22,4,238917,7,4,3,4,4,1,0,0,40,8,0
30,4,142977,10,0,3,1,4,1,0,0,65,39,0
42,4,175526,9,2,7,0,4,1,0,0,40,39,0
45,4,185437,12,0,3,1,4,0,0,0,55,39,0
26,4,305304,7,2,7,0,4,1,0,0,40,39,0
18,4,107277,7,4,12,3,4,0,0,0,20,39,0
25,4,202091,9,4,4,3,4,0,0,0,40,39,0
32,4,218322,9,2,3,0,4,1,0,0,40,39,0
25,4,248990,3,4,7,1,4,1,0,0,40,26,0
48,4,207120,10,2,10,0,4,1,0,0,40,39,0
29,2,329426,9,4,11,1,4,1,0,0,40,39,0
56,2,435836,14,0,10,1,4,0,0,0,40,39,0
59,2,238431,9,0,1,4,4,0,0,0,38,39,0
30,4,391114,9,2,6,0,4,1,0,0,60,39,0
21,4,286824,10,4,6,3,4,1,0,0,12,39,0
19,4,291181,5,4,8,3,4,0,0,0,50,26,0
51,4,249741,10,2,12,0,4,1,0,0,40,39,0
29,6,100368,5,6,8,4,4,0,0,0,27,39,0
61,4,242552,3,2,7,5,4,0,0,0,37,16,0
44,4,210534,3,2,6,0,4,1,0,0,40,26,0
39,6,122353,13,2,4,0,4,1,0,0,40,39,0
23,4,184271,13,4,10,1,4,0,0,0,36,39,0
40,6,188436,9,5,4,2,4,1,0,0,40,39,0
33,2,93585,14,4,10,1,4,0,0,0,40,39,0
39,4,456922,13,0,13,1,4,1,0,0,40,39,0
37,4,268390,13,2,4,0,4,1,0,0,40,26,0
60,6,135285,14,2,10,0,4,1,0,0,40,39,0
33,4,131934,9,0,4,1,4,0,0,0,45,39,0
34,4,73585,14,2,10,0,4,1,0,0,40,0,0
28,4,228075,3,4,3,1,4,1,0,0,40,17,0
44,2,184105,13,2,1,0,4,1,5013,0,40,39,0
60,4,180632,8,0,5,1,4,1,0,0,40,39,0
36,4,201117,13,2,4,0,4,1,0,0,50,39,0
18,4,187221,9,4,8,2,4,0,0,0,12,8,0
32,6,360689,7,0,3,1,4,1,0,0,50,39,0
47,4,193285,9,2,8,5,2,0,5013,0,40,39,0
19,0,291509,8,4,0,3,4,1,0,0,28,39,0
38,4,196123,9,2,3,0,4,1,0,0,50,39,0
36,4,254493,10,2,12,0,4,1,0,0,44,39,0
50,4,155433,13,6,10,4,4,0,0,0,40,39,0
23,4,127768,10,4,3,1,4,1,0,0,40,39,0
50,4,181585,10,5,12,4,4,0,0,0,40,39,0
30,7,61989,10,4,10,1,4,0,0,0,5,39,0
51,4,196107,10,2,5,0,4,1,0,0,60,39,0
29,4,157612,13,4,12,1,4,0,3325,0,45,39,0
36,4,103925,13,4,10,1,4,0,0,0,45,11,0
28,4,115579,11,4,13,3,4,0,0,0,38,39,0
64,4,113061,9,2,3,0,4,1,0,0,40,39,0
41,4,111891,9,5,7,2,2,0,0,0,40,39,0
44,7,115932,14,2,4,0,4,1,0,0,40,39,0
34,2,182926,9,2,11,0,4,1,0,0,40,39,0
36,4,163278,14,4,10,1,4,0,0,0,40,39,0
64,4,151364,10,4,1,1,4,0,0,0,40,39,0
21,4,36011,10,4,12,1,4,1,0,0,40,39,0
42,4,86185,10,6,4,1,0,0,0,0,40,39,0
24,4,456367,9,2,3,0,4,1,0,0,40,39,0
58,4,259532,10,2,14,0,4,1,0,0,70,39,0
42,4,263608,10,0,3,3,4,1,0,0,40,39,0
30,4,177522,9,2,1,3,4,0,0,0,20,39,0
17,2,39815,6,4,8,3,4,0,0,0,25,39,0
26,4,416577,9,2,7,0,2,1,0,0,45,39,0
27,4,213421,15,4,10,1,4,1,0,0,50,39,0
40,7,26598,13,0,10,1,4,1,0,0,40,39,0
56,7,176538,12,4,1,1,4,0,0,0,45,39,0
17,2,170916,6,4,11,3,4,0,0,1602,40,39,0
39,6,251323,5,2,5,2,4,1,0,0,40,5,0
37,4,36425,9,4,8,1,4,0,0,0,40,39,0
32,4,198265,2,4,4,3,4,1,0,0,21,39,0
29,7,382272,13,4,3,1,4,1,0,0,40,39,0
41,2,144995,14,2,4,0,4,1,0,0,55,39,0
19,0,192773,10,4,0,3,4,0,0,0,35,39,0
29,6,103432,9,4,3,1,4,1,0,0,50,39,0
22,4,374116,9,4,9,3,4,0,0,0,36,39,0
32,6,210926,7,5,6,4,4,0,0,0,40,27,0
28,4,109165,9,2,13,0,4,1,0,0,40,39,0
25,4,462869,9,4,6,2,4,1,0,0,40,26,0
25,4,91639,13,4,12,1,4,0,0,0,45,39,0
40,4,192878,6,0,7,1,4,1,0,0,40,39,0
28,2,216481,13,4,10,1,4,0,0,0,40,39,0
57,2,190747,5,2,8,0,4,1,0,0,40,39,0
22,0,42004,10,4,0,3,4,1,0,0,30,39,0
47,1,98726,13,3,4,1,4,0,0,0,40,39,0
55,4,218456,9,0,12,4,4,0,0,0,40,39,0
33,6,175502,13,2,10,0,4,1,0,0,60,39,0
23,7,110128,10,4,8,3,4,1,0,0,40,39,0
24,4,108495,10,4,1,3,4,1,0,0,40,19,0
26,4,164170,10,4,12,2,1,0,0,0,35,30,0
17,4,56536,7,4,12,3,4,0,1055,0,18,19,0
36,1,233955,13,2,4,0,0,1,0,0,40,39,0
46,4,200947,9,2,6,0,4,1,0,0,35,22,0
32,7,206051,10,3,5,3,4,1,0,0,50,39,0
53,4,90624,7,2,3,0,2,1,0,0,40,39,0
19,4,105908,9,4,6,2,4,1,0,0,70,39,0
41,4,332703,9,0,1,1,3,0,0,625,40,39,0
50,6,213654,9,2,12,0,2,1,0,0,40,39,0
26,4,250038,5,4,5,2,4,1,0,0,40,26,0
50,4,173630,9,2,5,0,4,1,0,0,35,39,0
25,4,486332,9,0,8,1,4,1,0,0,40,26,0
20,6,211466,9,4,14,3,4,1,0,0,80,39,0
39,4,203763,16,0,10,4,4,0,0,0,80,39,0
23,7,186634,13,4,1,1,4,1,0,0,16,39,0
17,4,46402,4,4,12,3,4,1,0,0,8,39,0
27,4,347513,10,4,1,1,4,0,0,0,40,39,0
43,6,35034,13,2,10,0,4,1,0,0,21,39,0
22,4,384787,5,4,12,2,4,0,0,0,40,26,0
44,4,197344,9,4,6,1,4,1,0,0,50,39,0
45,1,45891,10,0,1,4,4,1,0,0,42,39,0
26,4,292353,4,2,7,0,3,1,0,0,40,39,0
35,4,237943,9,2,6,0,4,1,0,0,60,39,0
22,4,215251,9,4,8,3,4,0,0,0,40,11,0
58,0,148673,9,2,0,0,4,1,0,0,10,39,0
33,4,348618,3,3,14,4,3,1,0,0,20,8,0
26,4,247025,11,0,3,3,4,1,0,0,40,39,0
20,4,270517,9,4,8,3,4,0,0,0,40,26,0
33,4,144064,13,2,4,0,4,1,0,0,50,39,0
42,4,70037,14,4,10,1,4,1,0,0,50,39,0
69,4,98170,4,6,8,1,4,0,1086,0,20,39,0
63,6,27653,9,2,5,0,4,1,0,0,35,39,0
30,4,289442,13,4,4,1,4,1,0,0,40,39,0
34,4,340665,10,2,7,0,2,1,0,2057,35,39,0
19,7,159269,10,4,1,3,4,1,0,0,15,39,0
35,4,114605,9,0,6,1,4,1,0,0,25,39,0
50,4,209320,6,2,5,0,4,1,0,0,32,39,0
21,4,154964,9,0,7,2,2,0,0,0,40,39,0
28,4,150296,12,4,8,1,4,0,0,0,80,39,0
41,4,197907,9,4,13,1,2,0,0,0,40,39,0
19,4,43285,10,4,1,3,4,0,0,0,20,39,0
55,4,255364,10,2,10,0,4,1,0,0,40,39,0
38,4,156728,13,2,1,0,4,1,0,0,56,39,0
27,4,517000,13,4,1,1,4,1,0,0,35,39,0
29,4,312985,10,2,10,0,4,1,0,2129,50,39,0
30,4,80933,10,2,12,0,4,1,0,0,40,39,0
50,4,221495,13,2,12,0,4,1,0,0,40,39,0
19,4,184710,10,4,3,3,4,1,0,0,20,39,0
29,4,118598,9,4,7,4,2,0,0,0,40,39,0
23,4,234791,10,4,8,4,4,0,0,0,36,39,0
25,4,356017,7,4,8,1,4,1,0,0,99,39,0
36,6,150371,9,4,3,1,4,1,0,0,40,39,0
24,4,118792,10,4,12,3,4,0,0,0,12,39,0
18,0,171748,10,4,0,3,2,0,0,0,24,39,0
27,1,38645,13,4,4,1,4,0,0,0,40,39,0
31,1,144949,13,2,1,0,4,1,0,0,40,39,0
27,4,189462,14,4,10,1,4,0,0,1504,45,39,0
43,6,180985,13,5,3,4,4,1,0,0,35,39,0
23,4,359759,9,4,3,3,1,1,0,0,40,30,0
62,0,186611,9,4,0,1,4,1,0,0,40,39,0
26,4,184120,13,4,10,1,4,1,0,0,50,39,0
63,0,203821,9,2,0,0,4,1,0,0,40,39,0
30,4,129227,9,6,1,1,4,0,0,0,40,39,0
32,4,172402,10,4,1,4,3,0,0,0,40,39,0
54,4,200450,10,2,12,0,4,1,0,0,60,39,0
24,4,95984,11,4,12,1,4,1,0,0,55,39,0
38,4,229009,9,2,8,0,4,1,0,0,45,39,0
25,4,262778,14,4,8,1,4,0,0,0,37,39,0
76,4,199949,5,2,11,0,4,1,0,0,13,39,0
36,4,30267,9,2,14,0,4,1,0,0,50,39,0
31,4,274222,2,4,14,2,3,1,0,0,40,8,0
41,4,126517,10,5,12,4,2,0,0,0,20,39,0
25,4,181814,7,2,1,3,4,0,0,0,40,39,0
22,4,335950,9,4,8,1,2,1,0,0,70,39,0
31,4,118966,9,4,3,3,4,1,0,0,18,39,0
31,4,54929,10,0,3,1,4,1,0,0,60,39,0
66,4,117162,6,6,7,1,4,0,0,0,32,39,0
19,0,194095,10,4,0,3,4,1,0,0,40,39,0
33,4,90409,13,4,12,1,4,1,0,0,45,39,0
53,4,146325,9,0,14,1,4,1,0,0,40,39,0
32,4,154120,9,2,8,0,4,1,0,0,40,38,0
23,4,64520,9,4,1,3,4,1,0,0,30,39,0
21,4,138768,10,4,12,3,4,1,0,0,40,39,0
35,4,112077,9,2,6,0,4,1,5013,0,40,39,0
26,7,106812,11,0,4,1,4,0,0,0,38,39,0
48,4,265083,6,0,12,1,4,0,0,0,38,39,0
20,4,126038,10,4,8,3,4,0,0,0,20,39,0
32,4,107417,9,4,8,1,4,1,0,0,37,39,0
62,7,221558,14,5,10,4,4,0,0,0,24,0,0
53,4,394474,12,4,1,4,2,0,0,0,40,39,0
55,4,381965,13,2,3,2,4,1,0,0,40,39,0
49,7,247043,10,2,11,0,4,1,0,0,40,39,0
49,4,162264,9,4,7,1,2,1,0,0,40,39,0
19,4,111232,10,4,6,1,4,1,0,0,30,39,0
59,7,163047,10,0,1,1,4,0,0,0,38,39,0
31,0,99483,9,4,0,3,0,1,0,0,40,39,0
24,4,258120,13,4,12,1,4,1,0,0,55,23,0
43,4,221550,13,5,1,4,4,0,0,0,35,39,0
29,4,369114,9,0,1,1,4,0,0,0,40,39,0
28,4,190525,14,4,10,3,4,1,0,0,40,39,0
28,4,183155,13,2,10,0,4,1,0,0,55,39,0
19,4,316797,4,2,6,3,4,1,0,0,45,26,0
54,7,197184,13,2,4,0,4,1,0,0,38,39,0
44,4,164678,14,2,10,5,4,0,0,0,45,39,0
62,4,81116,10,0,1,1,4,1,0,1974,40,39,0
62,7,213700,16,0,10,1,4,1,0,0,50,39,0
47,2,179048,9,4,3,1,4,1,0,0,40,39,0
48,2,383384,9,2,3,0,4,1,0,0,60,39,0
62,4,165827,9,2,3,0,4,1,0,0,40,39,0
26,4,130931,9,4,1,3,2,0,0,0,40,39,0
49,4,31267,4,2,3,0,4,1,0,0,40,39,0
22,4,138768,9,4,1,3,4,1,0,0,40,39,0
44,4,282192,12,2,10,0,2,1,0,0,60,39,0
34,4,258425,11,4,12,1,0,1,2597,0,45,39,0
39,4,203180,10,0,5,4,4,0,0,0,45,39,0
21,4,225890,10,4,8,2,4,0,0,0,30,39,0
27,4,170017,13,2,10,0,4,1,0,0,40,39,0
21,4,132053,10,4,1,3,4,0,0,1721,35,39,0
28,2,185647,10,2,11,0,4,1,0,0,48,39,0
20,0,229843,10,4,0,1,2,0,0,0,20,39,0
34,4,213307,9,4,6,4,4,0,7443,0,35,39,0
19,4,30597,9,4,12,3,4,1,0,0,35,39,0
35,4,67728,10,2,3,0,4,1,0,2051,45,39,0
24,4,33616,9,4,8,4,4,0,0,0,35,39,0
46,4,251786,2,5,8,1,4,0,0,0,40,26,0
40,2,293809,13,2,10,0,4,1,0,0,20,39,0
69,5,69209,13,2,7,0,4,1,3818,0,30,39,0
38,4,497788,9,2,3,0,4,1,0,0,50,39,0
24,4,176580,3,3,5,1,4,1,0,0,40,26,0
61,7,199495,8,2,3,0,4,1,0,0,40,39,0
20,4,249956,10,4,1,3,4,0,0,0,10,39,0
24,5,189148,10,4,14,3,4,1,0,0,40,39,0
35,4,109204,13,2,14,0,4,1,0,0,40,39,0
20,4,198148,9,4,1,3,4,1,0,0,40,39,0
55,2,166502,14,4,10,1,4,0,0,0,45,39,0
30,4,391114,12,4,12,1,4,1,0,0,40,39,0
30,7,112139,9,2,11,0,4,1,0,0,40,39,0
28,4,100219,9,4,7,3,4,1,0,0,45,39,0
58,4,192806,4,4,6,1,4,0,0,0,33,39,0
23,2,200593,13,4,10,3,4,1,0,0,40,39,0
35,4,290226,9,4,4,1,4,1,0,0,45,39,0
38,4,32837,13,0,10,4,4,0,0,0,56,39,0
59,4,196126,7,2,14,0,4,1,0,0,40,39,0
42,4,197810,10,0,10,4,4,0,0,0,40,39,0
25,4,150132,9,4,1,1,4,0,0,0,40,39,0
28,0,131310,9,5,0,4,4,0,0,0,40,39,0
36,4,284582,10,5,12,4,4,0,0,0,40,39,0
28,4,138976,9,4,3,1,2,1,0,0,48,39,0
23,4,214542,10,4,5,3,4,1,0,0,40,39,0
27,7,68393,13,4,1,1,4,0,0,0,40,39,0
44,4,203897,13,3,1,1,4,0,0,0,40,5,0
31,0,163890,10,4,0,4,2,0,0,0,40,39,0
41,4,210591,9,2,7,0,4,1,0,0,40,39,0
80,0,91901,9,2,0,0,4,1,0,0,25,39,0
33,4,182556,9,4,8,1,4,1,0,0,40,39,0
29,4,167336,10,2,1,5,4,0,0,0,50,39,0
57,4,130714,2,2,6,0,4,1,0,0,22,39,0
20,4,236769,10,4,6,3,4,1,0,0,40,39,0
56,4,360770,2,2,7,0,2,1,0,0,40,6,0
29,7,303446,13,2,10,0,4,1,0,0,25,27,0
57,4,142791,4,6,12,2,4,0,0,1602,3,39,0
21,6,57298,10,4,1,3,4,0,0,0,15,39,0
20,4,745817,10,4,13,3,4,0,0,0,15,39,0
25,0,104614,7,4,0,4,4,0,0,0,40,39,0
67,4,70737,5,6,6,4,4,0,0,0,32,39,0
36,4,138441,12,2,13,0,4,1,0,0,55,39,0
64,0,380687,13,2,0,5,2,0,0,0,8,39,0
25,4,173062,13,4,6,4,2,1,0,0,40,39,0
39,4,186420,9,0,1,1,4,0,0,0,40,39,0
68,4,357233,9,6,6,2,4,0,0,0,10,39,0
25,4,391192,11,4,3,3,4,1,0,0,40,39,0
58,4,183870,9,0,1,1,4,0,0,0,40,39,0
57,4,316000,9,2,3,0,4,1,0,0,40,39,0
39,4,202950,13,4,4,1,4,1,0,0,45,39,0
56,4,104945,4,2,8,0,2,1,0,0,40,39,0
30,4,33124,9,5,5,4,4,0,0,0,14,39,0
43,4,168412,9,2,12,2,4,0,0,0,44,31,0
52,4,89054,9,2,3,0,4,1,0,0,40,39,0
36,4,167482,9,4,1,3,4,1,0,0,65,39,0
44,4,126199,10,0,14,4,4,1,1831,0,50,39,0
30,2,79190,13,4,10,1,4,0,0,0,40,39,0
49,4,216734,13,0,4,1,4,0,0,0,40,39,0
38,4,222450,3,2,7,0,4,1,0,0,40,26,0
24,4,35603,10,0,8,1,2,1,0,0,40,39,0
21,4,327797,10,0,12,1,4,0,0,0,40,39,0
50,4,163671,9,2,3,0,4,1,0,0,40,39,0
20,4,131852,9,4,1,1,4,0,0,0,40,39,0
35,4,89622,9,2,14,0,4,1,0,0,40,39,0
36,4,290560,10,2,4,0,4,1,0,0,45,39,0
26,4,31350,7,4,5,1,4,1,0,0,50,39,0
18,4,318190,7,4,8,3,4,1,0,0,15,39,0
32,4,292592,9,4,8,3,4,0,0,0,35,39,0
71,4,149950,9,6,9,4,4,0,0,0,20,39,0
61,0,203849,10,0,0,1,4,0,0,0,40,39,0
40,4,197033,10,2,3,0,4,1,0,0,50,39,0
59,6,32552,9,2,14,0,4,1,0,0,48,39,0
38,4,173047,13,0,1,4,1,0,0,213,40,30,0
50,1,186272,10,2,4,0,4,1,0,0,40,39,0
19,4,266255,9,4,12,3,4,0,0,0,40,39,0
40,4,209833,9,4,3,1,4,1,0,0,40,39,0
36,4,65382,9,2,3,0,4,1,0,0,50,39,0
60,0,290593,14,2,0,0,4,1,0,0,40,39,0
78,6,213136,9,6,4,1,4,1,0,0,24,39,0
27,4,215423,13,0,1,4,4,0,0,0,16,39,0
28,4,257405,3,4,5,4,2,1,0,0,40,26,0
58,2,158357,13,0,10,1,4,0,0,0,40,39,0
41,2,201520,9,2,11,0,4,1,0,0,40,39,0
31,4,174789,13,0,6,3,4,1,0,0,40,39,0
75,4,191446,2,2,8,2,2,0,0,0,16,39,0
45,6,123088,9,2,3,0,4,1,0,0,50,39,0
19,0,385901,10,4,0,3,4,1,0,0,22,39,0
21,4,119665,10,4,13,3,4,1,0,0,35,39,0
62,4,166425,7,0,7,1,2,0,0,0,40,39,0
36,4,215503,9,4,3,1,4,1,0,0,65,39,0
53,4,172991,10,2,12,0,4,1,0,0,25,39,0
46,1,227310,10,4,1,4,2,0,0,0,40,39,0
58,4,202652,9,6,1,1,4,0,0,0,37,39,0
37,4,212437,10,6,7,4,2,0,0,0,48,39,0
62,0,123992,9,2,0,0,4,1,0,0,40,39,0
20,5,168165,10,2,7,0,4,1,0,0,40,39,0
52,4,173987,6,2,3,0,4,1,0,0,40,39,0
22,4,122048,13,4,1,3,4,0,4416,0,40,39,0
19,0,182609,9,4,0,3,2,0,0,0,25,39,0
22,4,211798,10,4,3,3,4,1,0,0,40,39,0
70,0,173736,13,2,0,0,4,1,0,0,6,39,0
50,4,195690,9,2,6,0,4,1,0,0,45,39,0
27,4,132963,9,2,6,0,2,1,0,0,40,39,0
59,4,216851,9,4,7,1,4,1,0,0,40,39,0
38,4,160035,9,2,3,0,4,1,0,0,55,39,0
26,4,31208,14,4,4,1,4,0,0,0,40,39,0
19,4,544091,9,1,1,5,4,0,0,0,25,39,0
29,6,164607,9,2,3,0,4,1,0,0,40,39,0
52,4,243616,3,5,3,4,2,0,4101,0,40,39,0
17,2,157111,6,4,5,3,4,1,0,0,40,39,0
47,6,102583,13,4,12,1,4,1,0,0,35,39,0
61,4,156852,11,6,13,4,4,0,0,0,8,39,0
49,6,43479,10,2,3,0,4,1,0,0,40,39,0
19,4,187125,9,4,12,1,4,0,0,0,20,39,0
68,4,204680,9,2,4,0,4,1,0,0,37,39,0
27,4,420351,9,4,1,1,4,1,0,0,45,39,0
46,4,34186,9,2,6,0,4,1,0,0,40,39,0
52,4,416129,1,2,8,1,4,1,0,0,40,8,0
35,4,108907,9,5,7,4,4,1,0,0,40,39,0
45,5,145697,10,2,12,0,4,1,0,0,30,39,0
39,4,366757,9,2,3,0,4,1,0,0,35,39,0
45,4,149224,9,0,1,4,2,0,0,0,50,39,0
47,5,206947,12,6,4,1,4,0,0,0,67,39,0
46,4,269890,9,0,3,1,2,1,0,0,40,39,0
18,4,232190,9,4,12,3,4,1,0,0,20,39,0
25,4,308144,13,4,3,1,4,1,0,0,40,26,0
26,4,64293,10,4,10,1,4,0,0,0,35,39,0
28,4,247819,11,2,10,5,4,0,0,0,5,39,0
52,4,194580,3,0,5,4,4,1,0,0,40,39,0
38,4,260997,10,2,7,0,2,1,0,0,40,39,0
26,4,59367,13,4,7,2,4,1,0,0,40,39,0
26,6,281678,11,2,5,0,4,1,0,0,55,39,0
59,4,70796,9,2,9,5,2,0,0,0,15,39,0
40,4,477345,4,2,6,0,4,1,0,2057,40,26,0
21,4,191265,10,4,8,3,4,1,0,0,40,39,0
43,4,65545,9,4,3,1,4,0,0,0,46,39,0
41,4,54422,9,0,1,4,4,0,0,0,40,39,0
38,4,23892,9,2,7,5,4,0,0,0,40,39,0
45,4,111994,10,0,12,1,4,1,4650,0,40,39,0
25,4,283515,10,4,11,1,4,1,0,0,60,39,0
27,6,198493,9,2,10,0,4,1,0,0,60,39,0
75,4,95985,3,6,8,4,2,1,0,0,10,39,0
54,4,183611,10,2,12,0,4,1,3137,0,50,39,0
30,4,94413,10,0,14,1,4,1,0,0,30,39,0
39,6,194668,9,2,4,0,4,1,0,0,16,39,0
19,4,238474,7,4,7,3,4,1,0,0,40,39,0
28,6,159623,10,4,10,3,4,1,0,0,30,39,0
19,4,112269,10,4,8,2,4,0,0,0,40,39,0
23,4,183789,9,4,12,3,4,1,0,0,40,39,0
29,4,163003,13,4,1,3,1,0,2202,0,40,36,0
50,4,169646,13,5,10,4,1,0,0,0,40,30,0
50,4,278188,9,0,3,1,4,0,0,0,45,39,0
39,4,99270,9,0,1,3,4,0,0,0,40,39,0
45,4,194772,10,2,14,0,4,1,0,0,55,39,0
46,2,88564,10,2,6,0,4,1,0,0,40,39,0
35,6,256992,3,2,8,5,4,0,0,0,15,26,0
31,4,131568,4,0,14,4,4,1,0,0,20,39,0
23,4,62339,13,4,10,3,4,1,0,0,40,39,0
27,6,132686,9,2,14,0,4,1,0,0,50,39,0
49,4,50748,13,6,10,4,4,0,1506,0,35,39,0
41,4,254440,11,4,10,1,4,0,0,0,60,39,0
35,4,251091,14,2,1,0,4,1,0,0,38,33,0
34,7,278378,9,2,14,0,2,1,0,0,40,39,0
26,4,50053,13,2,4,0,4,1,0,0,55,39,0
40,4,382499,9,0,1,4,4,0,0,0,50,39,0
31,7,190305,14,2,10,0,4,1,0,0,50,39,0
31,4,273818,10,2,8,0,4,1,0,0,55,26,0
26,4,306513,10,4,6,3,4,1,0,0,40,39,0
34,6,111985,9,2,3,0,4,1,0,0,50,39,0
28,1,381789,13,4,10,1,4,1,0,0,50,39,0
33,4,295649,9,5,8,4,4,0,0,0,40,3,0
29,4,159109,7,4,14,4,4,1,0,0,40,39,0
35,5,189404,10,2,12,0,4,1,0,1740,40,39,0
32,4,245487,3,2,7,0,0,1,0,0,40,26,0
36,4,144169,9,2,3,0,4,1,0,0,50,39,0
32,7,169973,14,4,1,1,4,0,0,0,38,39,0
20,4,151888,10,4,3,3,4,1,0,0,40,39,0
27,7,312692,13,4,13,1,4,1,0,0,12,39,0
57,5,101338,13,2,4,0,4,1,0,0,20,39,0
20,4,408988,10,4,12,3,4,0,594,0,24,39,0
28,2,136643,14,4,10,1,4,0,0,0,50,39,0
27,4,97490,10,0,3,4,4,0,0,0,40,39,0
29,4,227879,11,4,6,3,4,1,0,0,40,39,0
24,4,159567,10,2,7,0,4,1,0,0,40,39,0
18,4,205894,7,4,12,3,4,1,0,0,15,39,0
26,4,108019,9,4,3,3,4,1,3325,0,40,39,0
55,4,213894,7,5,1,4,2,0,0,0,40,39,0
30,0,186420,13,4,0,1,4,0,0,0,40,39,0
63,7,216871,10,2,1,0,4,1,0,1740,40,39,0
42,4,270324,9,2,3,0,2,1,0,0,40,23,0
72,6,138248,7,2,3,0,4,1,0,0,20,39,0
42,4,121287,9,0,7,1,4,1,0,0,45,39,0
26,4,48099,13,4,12,1,4,0,0,0,40,39,0
21,6,25631,10,4,5,3,4,1,0,0,40,39,0
44,4,151504,10,2,12,0,4,1,0,0,50,39,0
42,1,126320,10,2,14,0,2,1,0,0,40,39,0
77,6,145329,9,4,7,1,4,1,401,0,20,39,0
28,4,115971,10,0,1,4,4,0,0,0,40,39,0
38,6,179824,9,4,5,1,4,1,0,0,50,39,0
39,4,172538,9,4,7,4,4,1,0,0,40,39,0
26,2,46097,13,2,10,0,4,1,0,0,40,39,0
38,4,177134,9,2,12,5,2,0,0,0,40,39,0
57,4,151474,9,0,6,2,4,0,0,0,40,39,0
58,4,205896,9,0,12,2,4,0,0,0,40,39,0
26,1,345157,9,4,1,3,4,1,0,0,40,39,0
57,4,173580,10,6,7,4,4,0,0,0,40,39,0
37,4,78928,5,2,8,0,4,1,3137,0,40,39,0
23,4,190483,13,4,12,3,4,0,0,0,20,39,0
55,4,86505,9,2,13,0,4,1,0,0,20,39,0
29,4,115438,9,5,3,4,4,1,0,0,35,39,0
21,4,47541,9,0,7,2,4,1,0,0,40,39,0
47,5,144579,13,2,4,0,4,1,0,0,90,39,0
37,4,40955,13,4,10,1,4,1,0,0,30,39,0
30,4,622192,10,2,8,5,4,0,0,0,6,39,0
56,6,51662,7,2,8,5,4,0,0,0,40,39,0
72,4,174032,10,2,11,0,4,1,0,0,40,39,0
23,4,496856,12,4,12,3,4,0,0,0,35,39,0
51,4,203435,10,0,12,4,4,0,0,0,40,22,0
19,4,182590,9,4,8,3,4,0,0,0,40,39,0
68,0,229016,9,2,0,5,4,0,0,0,25,39,0
28,7,119793,10,2,11,0,4,1,0,0,40,39,0
39,2,249392,14,2,10,0,4,1,0,0,72,39,0
20,4,112387,6,4,3,3,4,1,0,0,40,39,0
56,2,137078,14,2,10,0,4,1,0,0,40,39,0
46,2,236827,5,5,8,4,2,0,0,0,40,39,0
29,4,183639,9,2,5,0,4,1,0,0,97,39,0
56,4,226985,12,2,8,0,4,1,0,0,50,39,0
58,4,151910,9,6,1,4,4,0,0,0,40,39,0
17,4,25690,6,4,8,3,4,0,0,0,10,39,0
63,4,100099,5,2,14,0,4,1,0,0,40,39,0
60,4,235336,10,6,4,1,4,0,0,0,70,39,0
